date,value
2009,570.0
2009,680.0
2009,700.0
2009,810.0
2009,290.0
2009,610.0
2009,790.0
2009,850.0
2009,720.0
2009,600.0
2009,400.0
2009,700.0
2009,800.0
2009,690.0
2009,750.0
2009,600.0
2009,580.0
2009,540.0
2009,680.0
2009,600.0
2009,580.0
2009,650.0
2009,740.0
2009,730.0
2009,470.0
2009,690.0
2009,850.0
2009,660.0
2009,590.0
2009,640.0
2009,610.0
2009,270.0
2009,750.0
2009,580.0
2009,520.0
2009,750.0
2009,570.0
2009,450.0
2009,640.0
2009,610.0
2009,540.0
2009,840.0
2009,680.0
2009,770.0
2009,509.99999999999994
2009,700.0
2009,640.0
2009,550.0
2009,730.0
2009,720.0
2009,670.0
2009,650.0
2009,790.0
2009,260.0
2009,440.00000000000006
2009,690.0
2009,600.0
2009,760.0
2009,830.0000000000001
2009,670.0
2009,760.0
2009,869.9999999999999
2009,690.0
2009,600.0
2009,320.0
2009,869.9999999999999
2009,720.0
2009,40.0
2009,790.0
2008,780.0
2008,650.0
2008,780.0
2008,860.0
2008,660.0
2008,600.0
2008,750.0
2008,640.0
2008,520.0
2008,730.0
2008,670.0
2008,750.0
2008,400.0
2008,650.0
2008,860.0
2008,680.0
2008,850.0
2008,700.0
2008,700.0
2008,580.0
2008,660.0
2008,850.0
2008,620.0
2008,690.0
2008,680.0
2008,760.0
2008,880.0000000000001
2008,700.0
2008,780.0
2008,740.0
2008,740.0
2008,680.0
2008,760.0
2008,600.0
2008,780.0
2008,340.0
2008,750.0
2008,880.0000000000001
2008,800.0
2008,430.0
2008,780.0
2008,800.0
2008,790.0
2008,509.99999999999994
2008,780.0
2008,660.0
2008,850.0
2008,160.0
2008,780.0
2008,450.0
2008,630.0
2008,550.0
2008,850.0
2008,580.0
2008,620.0
2008,470.0
2008,409.99999999999994
2008,630.0
2008,690.0
2008,710.0
2008,780.0
2008,850.0
2008,20.0
2008,710.0
2008,760.0
2008,790.0
2008,860.0
2008,819.9999999999999
2008,790.0
2008,780.0
2008,550.0
2008,580.0
2008,730.0
2008,350.0
2008,730.0
2008,480.0
2008,910.0
2008,670.0
2008,650.0
2008,509.99999999999994
2008,300.0
2008,720.0
2008,450.0
2008,509.99999999999994
2008,600.0
2008,730.0
2008,969.9999999999999
2008,850.0
2008,860.0
2008,800.0
2008,360.0
2008,560.0
2008,720.0
2008,450.0
2008,330.0
2008,640.0
2008,630.0
2008,580.0
2008,720.0
2008,710.0
2008,580.0
2008,650.0
2008,819.9999999999999
2008,480.0
2008,580.0
2008,750.0
2008,800.0
2008,490.00000000000006
2008,860.0
2008,790.0
2008,640.0
2008,770.0
2008,780.0
2008,459.99999999999994
2008,720.0
2008,650.0
2008,670.0
2008,760.0
2008,770.0
2008,640.0
2008,380.0
2008,580.0
2008,750.0
2008,660.0
2008,520.0
2008,830.0000000000001
2008,400.0
2008,620.0
2008,800.0
2008,740.0
2008,360.0
2008,670.0
2008,650.0
2008,500.0
2008,919.9999999999999
2008,660.0
2008,720.0
2008,610.0
2008,720.0
2008,869.9999999999999
2008,380.0
2008,620.0
2008,560.0
2008,700.0
2008,800.0
2008,910.0
2008,760.0
2008,600.0
2008,810.0
2008,740.0
2008,730.0
2008,730.0
2008,880.0000000000001
2008,560.0
2008,610.0
2008,690.0
2008,630.0
2008,810.0
2008,700.0
2008,490.00000000000006
2008,840.0
2008,850.0
2008,760.0
2008,880.0000000000001
2008,580.0
2008,580.0
2008,750.0
2008,620.0
2008,760.0
2008,770.0
2008,520.0
2008,750.0
2008,680.0
2008,860.0
2008,740.0
2008,660.0
2008,900.0
2008,770.0
2008,229.99999999999997
2008,790.0
2008,680.0
2008,530.0
2008,560.0
2008,780.0
2008,750.0
2008,860.0
2008,780.0
2008,690.0
2008,770.0
2008,910.0
2008,819.9999999999999
2008,750.0
2008,150.0
2008,840.0
2008,710.0
2008,590.0
2008,770.0
2008,600.0
2008,459.99999999999994
2008,830.0000000000001
2008,840.0
2008,700.0
2008,250.0
2008,630.0
2008,830.0000000000001
2008,790.0
2008,680.0
2008,819.9999999999999
2008,810.0
2008,770.0
2008,770.0
2008,700.0
2008,720.0
2008,770.0
2008,250.0
2008,690.0
2008,710.0
2008,509.99999999999994
2008,740.0
2008,400.0
2008,750.0
2008,710.0
2008,780.0
2008,509.99999999999994
2008,690.0
2008,730.0
2008,720.0
2008,630.0
2008,730.0
2008,500.0
2007,650.0
2007,700.0
2007,740.0
2007,620.0
2007,760.0
2007,810.0
2007,620.0
2007,819.9999999999999
2007,660.0
2007,880.0000000000001
2007,850.0
2007,380.0
2007,690.0
2007,520.0
2007,600.0
2007,620.0
2007,790.0
2007,840.0
2007,819.9999999999999
2007,680.0
2007,830.0000000000001
2007,720.0
2007,710.0
2007,640.0
2007,530.0
2007,830.0000000000001
2007,370.0
2007,300.0
2007,600.0
2007,420.0
2007,780.0
2007,750.0
2007,400.0
2007,530.0
2007,900.0
2007,680.0
2007,860.0
2007,730.0
2007,590.0
2007,800.0
2007,700.0
2007,750.0
2007,830.0000000000001
2007,710.0
2007,590.0
2007,840.0
2007,640.0
2007,540.0
2007,540.0
2007,720.0
2007,869.9999999999999
2007,740.0
2007,570.0
2007,740.0
2007,819.9999999999999
2007,740.0
2007,780.0
2007,770.0
2007,500.0
2007,459.99999999999994
2007,340.0
2007,790.0
2007,540.0
2007,819.9999999999999
2007,860.0
2007,740.0
2007,680.0
2007,520.0
2007,620.0
2007,630.0
2007,620.0
2007,650.0
2007,740.0
2007,509.99999999999994
2007,680.0
2007,810.0
2007,790.0
2007,860.0
2007,819.9999999999999
2007,740.0
2007,280.0
2007,600.0
2007,710.0
2007,819.9999999999999
2007,450.0
2007,790.0
2007,800.0
2007,520.0
2007,800.0
2007,490.00000000000006
2007,740.0
2007,800.0
2007,760.0
2007,520.0
2007,540.0
2007,720.0
2007,340.0
2007,680.0
2007,790.0
2007,590.0
2007,380.0
2007,400.0
2007,190.0
2007,580.0
2007,760.0
2007,409.99999999999994
2007,860.0
2007,670.0
2007,710.0
2007,840.0
2007,640.0
2007,740.0
2007,500.0
2007,700.0
2007,770.0
2007,700.0
2007,840.0
2007,660.0
2007,610.0
2007,610.0
2007,790.0
2007,810.0
2007,700.0
2007,180.0
2007,720.0
2007,780.0
2007,400.0
2007,800.0
2007,780.0
2007,180.0
2007,840.0
2007,710.0
2007,660.0
2007,640.0
2007,869.9999999999999
2007,790.0
2007,700.0
2007,580.0
2007,840.0
2007,450.0
2007,720.0
2007,100.0
2007,790.0
2007,680.0
2007,680.0
2007,720.0
2007,570.0
2007,550.0
2007,590.0
2007,550.0
2007,750.0
2007,850.0
2007,570.0
2007,630.0
2007,150.0
2007,780.0
2007,500.0
2007,650.0
2007,800.0
2007,690.0
2007,770.0
2007,720.0
2007,670.0
2007,630.0
2007,630.0
2007,860.0
2007,760.0
2007,900.0
2007,940.0
2007,790.0
2007,750.0
2007,919.9999999999999
2007,100.0
2007,420.0
2007,730.0
2007,850.0
2007,790.0
2007,610.0
2007,370.0
2007,770.0
2007,830.0000000000001
2007,660.0
2007,620.0
2007,590.0
2007,620.0
2007,810.0
2007,680.0
2007,509.99999999999994
2007,790.0
2007,500.0
2007,830.0000000000001
2007,780.0
2007,590.0
2007,770.0
2007,710.0
2007,830.0000000000001
2007,600.0
2007,710.0
2007,800.0
2007,310.0
2007,770.0
2007,690.0
2007,680.0
2007,760.0
2007,819.9999999999999
2007,760.0
2007,560.0
2007,740.0
2007,810.0
2007,660.0
2007,819.9999999999999
2007,810.0
2007,710.0
2007,580.0
2007,850.0
2007,790.0
2007,770.0
2007,819.9999999999999
2007,800.0
2006,620.0
2006,850.0
2006,610.0
2006,700.0
2006,740.0
2006,700.0
2006,780.0
2006,630.0
2006,490.00000000000006
2006,830.0000000000001
2006,819.9999999999999
2006,570.0
2006,700.0
2006,570.0
2006,470.0
2006,600.0
2006,720.0
2006,710.0
2006,520.0
2006,780.0
2006,760.0
2006,490.00000000000006
2006,819.9999999999999
2006,690.0
2006,850.0
2006,690.0
2006,640.0
2006,750.0
2006,740.0
2006,650.0
2006,660.0
2006,630.0
2006,720.0
2006,850.0
2006,560.0
2006,850.0
2006,840.0
2006,570.0
2006,730.0
2006,800.0
2006,770.0
2006,700.0
2006,500.0
2006,850.0
2006,720.0
2006,770.0
2006,470.0
2006,760.0
2006,720.0
2006,810.0
2006,740.0
2006,770.0
2006,0.0
2006,730.0
2006,680.0
2006,830.0000000000001
2006,730.0
2006,620.0
2006,740.0
2006,680.0
2006,580.0
2006,780.0
2006,570.0
2006,710.0
2006,830.0000000000001
2006,780.0
2006,780.0
2006,710.0
2006,590.0
2006,740.0
2006,500.0
2006,780.0
2006,750.0
2006,710.0
2006,600.0
2006,790.0
2006,900.0
2006,700.0
2006,730.0
2006,670.0
2006,760.0
2006,830.0000000000001
2006,760.0
2006,740.0
2006,620.0
2006,590.0
2006,640.0
2006,590.0
2006,780.0
2006,280.0
2006,750.0
2006,760.0
2006,520.0
2006,600.0
2006,830.0000000000001
2006,750.0
2006,520.0
2006,840.0
2006,810.0
2006,750.0
2006,650.0
2006,600.0
2006,780.0
2006,690.0
2006,660.0
2006,580.0
2006,810.0
2006,430.0
2006,740.0
2006,710.0
2006,670.0
2006,550.0
2006,810.0
2006,800.0
2006,770.0
2006,800.0
2006,640.0
2006,370.0
2006,700.0
2006,710.0
2006,320.0
2006,750.0
2006,700.0
2006,760.0
2006,700.0
2006,700.0
2006,790.0
2006,560.0
2006,819.9999999999999
2006,360.0
2006,880.0000000000001
2006,780.0
2006,730.0
2006,540.0
2006,670.0
2006,650.0
2006,600.0
2006,810.0
2006,720.0
2006,560.0
2006,760.0
2006,780.0
2006,780.0
2006,830.0000000000001
2006,440.00000000000006
2006,770.0
2006,400.0
2006,700.0
2006,750.0
2006,750.0
2006,670.0
2006,850.0
2006,620.0
2006,819.9999999999999
2006,680.0
2006,640.0
2006,700.0
2006,570.0
2006,760.0
2006,620.0
2006,860.0
2006,770.0
2006,790.0
2006,700.0
2006,720.0
2006,590.0
2006,670.0
2006,869.9999999999999
2006,840.0
2006,340.0
2006,610.0
2006,650.0
2006,830.0000000000001
2006,680.0
2006,540.0
2006,760.0
2006,680.0
2006,710.0
2006,570.0
2006,780.0
2006,550.0
2006,690.0
2006,650.0
2006,710.0
2006,800.0
2006,720.0
2006,700.0
2006,860.0
2006,700.0
2006,810.0
2006,760.0
2006,580.0
2006,610.0
2006,670.0
2006,670.0
2006,670.0
2006,780.0
2006,780.0
2006,590.0
2006,600.0
2006,680.0
2006,840.0
2006,640.0
2006,800.0
2006,670.0
2006,710.0
2006,819.9999999999999
2006,770.0
2006,840.0
2006,770.0
2006,660.0
2006,860.0
2006,360.0
2006,700.0
2006,600.0
2006,270.0
2006,800.0
2006,780.0
2006,590.0
2006,690.0
2006,580.0
2006,890.0
2006,760.0
2006,790.0
2006,690.0
2006,640.0
2006,600.0
2006,480.0
2006,819.9999999999999
2006,800.0
2006,830.0000000000001
2006,790.0
2006,850.0
2006,690.0
2006,390.0
2006,819.9999999999999
2006,660.0
2006,700.0
2006,200.0
2006,750.0
2006,710.0
2006,720.0
2005,819.9999999999999
2005,780.0
2005,650.0
2005,780.0
2005,800.0
2005,730.0
2005,800.0
2005,270.0
2005,680.0
2005,800.0
2005,780.0
2005,620.0
2005,740.0
2005,690.0
2005,790.0
2005,650.0
2005,740.0
2005,770.0
2005,509.99999999999994
2005,810.0
2005,890.0
2005,740.0
2005,640.0
2005,690.0
2005,910.0
2005,720.0
2005,840.0
2005,470.0
2005,750.0
2005,830.0000000000001
2005,640.0
2005,700.0
2005,750.0
2005,680.0
2005,760.0
2005,810.0
2005,760.0
2005,800.0
2005,670.0
2005,770.0
2005,800.0
2005,520.0
2005,390.0
2005,830.0000000000001
2005,780.0
2005,830.0000000000001
2005,680.0
2005,600.0
2005,700.0
2005,600.0
2005,780.0
2005,670.0
2005,640.0
2005,819.9999999999999
2005,730.0
2005,750.0
2005,120.0
2005,770.0
2005,770.0
2005,770.0
2005,710.0
2005,780.0
2005,690.0
2005,220.00000000000003
2005,750.0
2005,790.0
2005,740.0
2005,770.0
2005,969.9999999999999
2005,630.0
2005,650.0
2005,850.0
2005,700.0
2005,730.0
2005,720.0
2005,700.0
2005,620.0
2005,720.0
2005,610.0
2005,700.0
2005,819.9999999999999
2005,890.0
2005,509.99999999999994
2005,550.0
2005,600.0
2005,630.0
2005,610.0
2005,800.0
2005,600.0
2005,630.0
2005,750.0
2005,819.9999999999999
2005,770.0
2005,760.0
2005,750.0
2005,700.0
2005,890.0
2005,810.0
2005,570.0
2005,760.0
2005,360.0
2005,750.0
2005,810.0
2005,760.0
2005,910.0
2005,750.0
2005,690.0
2005,680.0
2005,690.0
2005,819.9999999999999
2005,750.0
2005,650.0
2005,700.0
2005,640.0
2005,440.00000000000006
2005,660.0
2005,780.0
2005,700.0
2005,580.0
2005,840.0
2005,810.0
2005,750.0
2005,700.0
2005,1000.0
2005,819.9999999999999
2005,720.0
2005,590.0
2005,900.0
2005,740.0
2005,910.0
2005,890.0
2005,740.0
2005,600.0
2005,760.0
2005,700.0
2005,490.00000000000006
2005,720.0
2005,620.0
2005,770.0
2005,690.0
2005,790.0
2005,660.0
2005,730.0
2005,840.0
2005,720.0
2005,650.0
2005,600.0
2005,430.0
2005,760.0
2005,490.00000000000006
2005,780.0
2005,400.0
2005,860.0
2005,390.0
2005,500.0
2005,770.0
2005,650.0
2005,370.0
2005,330.0
2005,490.00000000000006
2005,780.0
2005,750.0
2005,730.0
2005,740.0
2005,810.0
2005,610.0
2005,760.0
2005,530.0
2005,819.9999999999999
2005,580.0
2005,750.0
2005,760.0
2005,730.0
2005,780.0
2005,850.0
2005,830.0000000000001
2005,770.0
2005,840.0
2005,750.0
2005,770.0
2005,630.0
2005,530.0
2005,450.0
2005,600.0
2005,800.0
2005,710.0
2005,690.0
2005,710.0
2005,120.0
2005,750.0
2005,640.0
2005,680.0
2005,740.0
2005,950.0
2005,240.0
2005,800.0
2005,670.0
2005,690.0
2005,490.00000000000006
2005,640.0
2005,720.0
2005,830.0000000000001
2005,780.0
2005,710.0
2005,480.0
2005,509.99999999999994
2005,819.9999999999999
2005,840.0
2005,250.0
2005,819.9999999999999
2005,790.0
2005,730.0
2005,780.0
2005,760.0
2005,660.0
2005,650.0
2005,550.0
2005,840.0
2005,720.0
2005,710.0
2005,740.0
2005,760.0
2005,509.99999999999994
2005,640.0
2005,819.9999999999999
2005,430.0
2005,720.0
2005,720.0
2005,700.0
2005,720.0
2005,750.0
2005,670.0
2005,819.9999999999999
2005,760.0
2005,720.0
2005,860.0
2005,740.0
2005,730.0
2005,830.0000000000001
2005,650.0
2005,560.0
2005,860.0
2005,830.0000000000001
2005,740.0
2005,900.0
2005,840.0
2005,869.9999999999999
2005,750.0
2005,500.0
2005,740.0
2005,819.9999999999999
2005,730.0
2004,710.0
2004,680.0
2004,760.0
2004,740.0
2004,300.0
2004,900.0
2004,830.0000000000001
2004,480.0
2004,750.0
2004,780.0
2004,750.0
2004,500.0
2004,660.0
2004,680.0
2004,500.0
2004,740.0
2004,330.0
2004,520.0
2004,850.0
2004,770.0
2004,770.0
2004,700.0
2004,730.0
2004,700.0
2004,710.0
2004,640.0
2004,680.0
2004,819.9999999999999
2004,880.0000000000001
2004,810.0
2004,590.0
2004,850.0
2004,710.0
2004,720.0
2004,770.0
2004,690.0
2004,780.0
2004,819.9999999999999
2004,700.0
2004,760.0
2004,330.0
2004,750.0
2004,800.0
2004,780.0
2004,700.0
2004,700.0
2004,740.0
2004,830.0000000000001
2004,800.0
2004,740.0
2004,690.0
2004,620.0
2004,590.0
2004,459.99999999999994
2004,819.9999999999999
2004,770.0
2004,760.0
2004,680.0
2004,420.0
2004,850.0
2004,700.0
2004,610.0
2004,730.0
2004,550.0
2004,860.0
2004,210.0
2004,580.0
2004,750.0
2004,860.0
2004,700.0
2004,819.9999999999999
2004,850.0
2004,680.0
2004,640.0
2004,700.0
2004,770.0
2004,290.0
2004,840.0
2004,730.0
2004,390.0
2004,640.0
2004,810.0
2004,840.0
2004,500.0
2004,690.0
2004,370.0
2004,830.0000000000001
2004,710.0
2004,680.0
2004,300.0
2004,790.0
2004,770.0
2004,750.0
2004,790.0
2004,580.0
2004,750.0
2004,810.0
2004,740.0
2004,640.0
2004,830.0000000000001
2004,650.0
2004,810.0
2004,790.0
2004,700.0
2004,680.0
2004,780.0
2004,750.0
2004,840.0
2004,740.0
2004,720.0
2004,770.0
2004,770.0
2004,630.0
2004,790.0
2004,830.0000000000001
2004,730.0
2004,690.0
2004,320.0
2004,780.0
2004,800.0
2004,750.0
2004,830.0000000000001
2004,380.0
2004,840.0
2004,890.0
2004,790.0
2004,670.0
2004,800.0
2004,420.0
2004,730.0
2004,500.0
2004,710.0
2004,790.0
2004,740.0
2004,680.0
2004,720.0
2004,780.0
2004,800.0
2004,640.0
2004,850.0
2004,819.9999999999999
2004,700.0
2004,650.0
2004,730.0
2004,650.0
2004,830.0000000000001
2004,760.0
2004,750.0
2004,600.0
2004,690.0
2004,819.9999999999999
2004,450.0
2004,590.0
2004,830.0000000000001
2004,819.9999999999999
2004,840.0
2004,780.0
2004,1000.0
2004,850.0
2004,840.0
2004,750.0
2004,819.9999999999999
2004,869.9999999999999
2004,780.0
2004,770.0
2004,760.0
2004,850.0
2004,700.0
2004,850.0
2004,450.0
2004,690.0
2004,690.0
2004,650.0
2004,810.0
2004,840.0
2004,819.9999999999999
2004,690.0
2004,720.0
2004,340.0
2004,730.0
2004,730.0
2004,509.99999999999994
2004,819.9999999999999
2004,620.0
2004,780.0
2004,610.0
2004,900.0
2004,830.0000000000001
2004,630.0
2004,910.0
2004,819.9999999999999
2004,790.0
2004,750.0
2004,819.9999999999999
2004,590.0
2004,790.0
2004,670.0
2004,780.0
2004,660.0
2004,780.0
2004,730.0
2004,780.0
2004,730.0
2004,740.0
2004,819.9999999999999
2004,790.0
2004,509.99999999999994
2004,780.0
2004,800.0
2004,600.0
2004,530.0
2004,760.0
2004,710.0
2004,730.0
2004,750.0
2004,760.0
2004,690.0
2004,790.0
2004,500.0
2004,130.0
2004,730.0
2004,480.0
2004,660.0
2004,830.0000000000001
2004,750.0
2004,750.0
2004,880.0000000000001
2004,580.0
2004,760.0
2004,690.0
2004,520.0
2004,720.0
2004,680.0
2004,760.0
2004,740.0
2004,700.0
2004,770.0
2004,830.0000000000001
2004,730.0
2004,730.0
2004,840.0
2004,680.0
2003,1000.0
2003,800.0
2003,780.0
2003,830.0000000000001
2003,560.0
2003,900.0
2003,780.0
2003,819.9999999999999
2003,730.0
2003,700.0
2003,760.0
2003,740.0
2003,730.0
2003,880.0000000000001
2003,620.0
2003,610.0
2003,600.0
2003,850.0
2003,730.0
2003,690.0
2003,890.0
2003,590.0
2003,600.0
2003,700.0
2003,600.0
2003,780.0
2003,690.0
2003,509.99999999999994
2003,370.0
2003,850.0
2003,819.9999999999999
2003,350.0
2003,850.0
2003,690.0
2003,819.9999999999999
2003,740.0
2003,780.0
2003,840.0
2003,550.0
2003,910.0
2003,590.0
2003,650.0
2003,869.9999999999999
2003,660.0
2003,720.0
2003,790.0
2003,740.0
2003,680.0
2003,610.0
2003,780.0
2003,810.0
2003,900.0
2003,790.0
2003,770.0
2003,600.0
2003,850.0
2003,790.0
2003,780.0
2003,790.0
2003,790.0
2003,650.0
2003,850.0
2003,490.00000000000006
2003,640.0
2003,350.0
2003,740.0
2003,550.0
2003,900.0
2003,490.00000000000006
2003,780.0
2003,730.0
2003,790.0
2003,830.0000000000001
2003,720.0
2003,690.0
2003,760.0
2003,740.0
2003,819.9999999999999
2003,620.0
2003,310.0
2003,819.9999999999999
2003,840.0
2003,740.0
2003,819.9999999999999
2003,640.0
2003,760.0
2003,630.0
2003,780.0
2003,690.0
2003,720.0
2003,830.0000000000001
2003,600.0
2003,800.0
2003,840.0
2003,490.00000000000006
2003,740.0
2003,800.0
2003,700.0
2003,780.0
2003,770.0
2003,670.0
2003,290.0
2003,550.0
2003,690.0
2003,300.0
2003,690.0
2003,830.0000000000001
2003,790.0
2003,200.0
2003,780.0
2003,630.0
2003,830.0000000000001
2003,390.0
2003,730.0
2003,330.0
2003,800.0
2003,819.9999999999999
2003,700.0
2003,370.0
2003,750.0
2003,690.0
2003,750.0
2003,620.0
2003,800.0
2003,830.0000000000001
2003,670.0
2003,570.0
2003,810.0
2003,860.0
2003,470.0
2003,860.0
2003,650.0
2003,780.0
2003,740.0
2003,770.0
2003,700.0
2003,720.0
2003,440.00000000000006
2003,800.0
2003,770.0
2003,790.0
2003,760.0
2003,290.0
2003,580.0
2003,810.0
2003,540.0
2003,790.0
2003,760.0
2003,400.0
2003,740.0
2003,730.0
2003,280.0
2003,580.0
2003,710.0
2003,560.0
2003,600.0
2003,780.0
2003,270.0
2003,919.9999999999999
2003,580.0
2003,780.0
2003,910.0
2003,680.0
2003,380.0
2003,730.0
2003,819.9999999999999
2003,680.0
2003,320.0
2003,390.0
2003,910.0
2003,210.0
2003,620.0
2003,760.0
2003,290.0
2003,790.0
2003,700.0
2003,280.0
2003,680.0
2003,760.0
2003,680.0
2003,750.0
2003,770.0
2003,440.00000000000006
2003,830.0000000000001
2003,740.0
2003,880.0000000000001
2003,690.0
2003,790.0
2003,860.0
2003,850.0
2003,350.0
2003,670.0
2003,780.0
2003,780.0
2003,860.0
2003,720.0
2003,819.9999999999999
2003,700.0
2003,700.0
2003,869.9999999999999
2003,850.0
2003,730.0
2003,770.0
2003,600.0
2003,470.0
2003,520.0
2003,780.0
2003,730.0
2003,229.99999999999997
2003,730.0
2003,790.0
2003,770.0
2003,700.0
2003,260.0
2003,730.0
2003,780.0
2003,640.0
2003,800.0
2003,690.0
2003,900.0
2003,650.0
2003,760.0
2003,630.0
2003,740.0
2003,630.0
2003,600.0
2003,869.9999999999999
2003,720.0
2003,650.0
2003,850.0
2003,420.0
2003,810.0
2003,800.0
2003,490.00000000000006
2003,800.0
2003,650.0
2003,760.0
2003,800.0
2003,830.0000000000001
2003,760.0
2003,660.0
2003,560.0
2003,840.0
2003,600.0
2003,610.0
2003,500.0
2003,660.0
2003,700.0
2003,650.0
2003,350.0
2003,730.0
2003,620.0
2003,380.0
2003,850.0
2003,540.0
2003,490.00000000000006
2003,900.0
2003,470.0
2003,330.0
2003,470.0
2003,800.0
2003,700.0
2003,800.0
2003,880.0000000000001
2003,720.0
2003,690.0
2002,750.0
2002,780.0
2002,850.0
2002,869.9999999999999
2002,780.0
2002,580.0
2002,869.9999999999999
2002,650.0
2002,600.0
2002,750.0
2002,710.0
2002,800.0
2002,680.0
2002,570.0
2002,680.0
2002,780.0
2002,869.9999999999999
2002,360.0
2002,600.0
2002,819.9999999999999
2002,800.0
2002,760.0
2002,800.0
2002,850.0
2002,969.9999999999999
2002,770.0
2002,880.0000000000001
2002,690.0
2002,730.0
2002,850.0
2002,720.0
2002,380.0
2002,690.0
2002,710.0
2002,680.0
2002,730.0
2002,480.0
2002,680.0
2002,800.0
2002,869.9999999999999
2002,660.0
2002,860.0
2002,850.0
2002,680.0
2002,750.0
2002,430.0
2002,690.0
2002,459.99999999999994
2002,930.0000000000001
2002,560.0
2002,720.0
2002,760.0
2002,750.0
2002,640.0
2002,720.0
2002,250.0
2002,770.0
2002,790.0
2002,650.0
2002,710.0
2002,520.0
2002,700.0
2002,610.0
2002,730.0
2002,670.0
2002,810.0
2002,850.0
2002,760.0
2002,740.0
2002,730.0
2002,680.0
2002,409.99999999999994
2002,900.0
2002,670.0
2002,880.0000000000001
2002,700.0
2002,780.0
2002,220.00000000000003
2002,360.0
2002,550.0
2002,869.9999999999999
2002,690.0
2002,770.0
2002,440.00000000000006
2002,800.0
2002,630.0
2002,660.0
2002,950.0
2002,780.0
2002,780.0
2002,700.0
2002,700.0
2002,640.0
2002,700.0
2002,430.0
2002,770.0
2002,680.0
2002,630.0
2002,880.0000000000001
2002,800.0
2002,900.0
2002,730.0
2002,760.0
2002,490.00000000000006
2002,620.0
2002,710.0
2002,750.0
2002,260.0
2002,810.0
2002,630.0
2002,570.0
2002,360.0
2002,580.0
2002,700.0
2002,770.0
2002,770.0
2002,770.0
2002,750.0
2002,660.0
2002,780.0
2002,420.0
2002,660.0
2002,740.0
2002,380.0
2002,840.0
2002,610.0
2002,680.0
2002,830.0000000000001
2002,420.0
2002,700.0
2002,750.0
2002,530.0
2002,760.0
2002,420.0
2002,780.0
2002,900.0
2002,630.0
2002,760.0
2002,520.0
2002,790.0
2002,630.0
2002,650.0
2002,790.0
2002,790.0
2002,620.0
2002,810.0
2002,400.0
2002,869.9999999999999
2002,700.0
2002,840.0
2002,740.0
2002,700.0
2002,780.0
2002,760.0
2002,869.9999999999999
2002,630.0
2002,800.0
2002,740.0
2002,720.0
2002,790.0
2002,860.0
2002,940.0
2002,700.0
2002,730.0
2002,800.0
2002,890.0
2002,919.9999999999999
2002,670.0
2002,700.0
2002,620.0
2002,600.0
2002,640.0
2002,780.0
2002,720.0
2002,620.0
2002,810.0
2002,380.0
2002,700.0
2002,650.0
2002,780.0
2002,330.0
2002,860.0
2002,760.0
2002,720.0
2002,700.0
2002,660.0
2002,500.0
2002,409.99999999999994
2002,810.0
2002,450.0
2001,700.0
2001,740.0
2001,650.0
2001,750.0
2001,600.0
2001,880.0000000000001
2001,520.0
2001,409.99999999999994
2001,819.9999999999999
2001,630.0
2001,740.0
2001,840.0
2001,930.0000000000001
2001,750.0
2001,700.0
2001,770.0
2001,740.0
2001,500.0
2001,780.0
2001,280.0
2001,750.0
2001,290.0
2001,760.0
2001,930.0000000000001
2001,880.0000000000001
2001,580.0
2001,630.0
2001,940.0
2001,750.0
2001,660.0
2001,819.9999999999999
2001,710.0
2001,869.9999999999999
2001,830.0000000000001
2001,550.0
2001,680.0
2001,400.0
2001,540.0
2001,770.0
2001,670.0
2001,770.0
2001,590.0
2001,690.0
2001,770.0
2001,900.0
2001,680.0
2001,500.0
2001,780.0
2001,690.0
2001,810.0
2001,790.0
2001,760.0
2001,470.0
2001,780.0
2001,490.00000000000006
2001,700.0
2001,860.0
2001,200.0
2001,630.0
2001,380.0
2001,370.0
2001,860.0
2001,869.9999999999999
2001,720.0
2001,780.0
2001,910.0
2001,310.0
2001,869.9999999999999
2001,780.0
2001,509.99999999999994
2001,800.0
2001,880.0000000000001
2001,850.0
2001,700.0
2001,760.0
2001,760.0
2001,780.0
2001,840.0
2001,800.0
2001,730.0
2001,800.0
2001,550.0
2001,960.0
2001,520.0
2001,420.0
2001,660.0
2001,750.0
2001,819.9999999999999
2001,760.0
2001,770.0
2001,640.0
2001,800.0
2001,780.0
2001,610.0
2001,800.0
2001,780.0
2001,200.0
2001,500.0
2001,560.0
2000,300.0
2000,850.0
2000,919.9999999999999
2000,690.0
2000,770.0
2000,890.0
2000,590.0
2000,700.0
2000,650.0
2000,830.0000000000001
2000,520.0
2000,800.0
2000,420.0
2000,610.0
2000,930.0000000000001
2000,740.0
2000,670.0
2000,840.0
2000,700.0
2000,760.0
2000,650.0
2000,650.0
2000,550.0
2000,660.0
2000,509.99999999999994
2000,800.0
2000,580.0
2000,760.0
2000,770.0
2000,840.0
2000,320.0
2000,740.0
2000,650.0
2000,819.9999999999999
2000,560.0
2000,720.0
2000,819.9999999999999
2000,720.0
2000,780.0
2000,530.0
2000,800.0
2000,850.0
2000,540.0
2000,770.0
2000,600.0
2000,740.0
2000,670.0
2000,730.0
2000,800.0
2000,740.0
2000,630.0
2000,910.0
2000,800.0
2000,880.0000000000001
2000,819.9999999999999
2000,680.0
2000,890.0
2000,930.0000000000001
2000,760.0
2000,509.99999999999994
2000,700.0
2000,750.0
2000,900.0
2000,390.0
2000,780.0
2000,509.99999999999994
2000,730.0
